Cap_Model,Scenario,FY,Hour,Observations,Mean_Impact,Median_Impact,P75_Impact,P95_Impact
p99.9,Accelerated Transition,FY2027,17,13128,9.925953,7.698021,14.170074,35.682278
p99.9,Accelerated Transition,FY2027,18,13128,9.6295595,6.790039,13.853157,42.3159
p99.9,Accelerated Transition,FY2027,19,13128,7.4344263,4.875622,9.622162,30.00512
p99.9,Accelerated Transition,FY2027,20,13128,7.1666827,5.0656967,8.631977,23.442118
p99.9,Accelerated Transition,FY2027,21,13128,6.6317744,4.8004456,7.844616,21.7143
p99.9,Accelerated Transition,FY2027,22,13128,6.8956943,4.6884575,8.000902,23.095816
p99.9,Accelerated Transition,FY2027,23,13128,5.7299633,4.38546,7.209689,17.72205
p99.9,Accelerated Transition,FY2028,0,13116,12.838442,9.42247,16.74105,36.169178
p99.9,Accelerated Transition,FY2028,1,13128,12.158711,9.403038,15.74659,30.83755
p99.9,Accelerated Transition,FY2028,2,13128,11.990023,9.691883,15.7691345,29.619099
p99.9,Accelerated Transition,FY2028,3,13128,13.140055,10.461212,16.693985,32.679745
p99.9,Accelerated Transition,FY2028,4,13128,12.872496,10.409115,15.810495,32.387184
p99.9,Accelerated Transition,FY2028,5,13128,13.957613,12.140518,17.763817,29.361721
p99.9,Accelerated Transition,FY2028,6,13128,16.440775,15.577192,21.621284,36.04592
p99.9,Accelerated Transition,FY2028,7,13128,15.69561,14.128039,20.952984,43.49619
p99.9,Accelerated Transition,FY2028,8,13128,12.496733,13.445385,20.017925,34.533833
p99.9,Accelerated Transition,FY2028,9,13128,17.234526,15.927659,23.442804,39.846813
p99.9,Accelerated Transition,FY2028,10,13128,20.733997,18.86673,26.764595,43.40286
p99.9,Accelerated Transition,FY2028,11,13128,21.398935,19.670769,27.202438,43.427788
p99.9,Accelerated Transition,FY2028,12,13128,21.21428,19.921227,27.655918,45.212097
p99.9,Accelerated Transition,FY2028,13,13128,20.575958,19.366314,27.710869,44.987457
p99.9,Accelerated Transition,FY2028,14,13128,19.410215,17.65635,26.389877,43.89017
p99.9,Accelerated Transition,FY2028,15,13128,17.31879,15.157778,23.685368,41.635117
p99.9,Accelerated Transition,FY2028,16,13128,16.56785,14.205154,23.469759,45.51999
p99.9,Accelerated Transition,FY2028,17,13128,18.254343,14.880962,25.101868,59.260372
p99.9,Accelerated Transition,FY2028,18,13128,17.29876,13.0482025,23.648201,64.816765
p99.9,Accelerated Transition,FY2028,19,13128,14.048063,9.419674,17.54299,54.9919
p99.9,Accelerated Transition,FY2028,20,13128,13.374205,9.334198,16.055021,43.504097
p99.9,Accelerated Transition,FY2028,21,13128,12.910381,9.325981,14.955565,40.112072
p99.9,Accelerated Transition,FY2028,22,13128,13.589626,8.957443,15.187199,46.8082
p99.9,Accelerated Transition,FY2028,23,13128,11.466879,8.362041,13.86681,34.35953
p99.9,Accelerated Transition,FY2029,0,13116,21.562565,16.035294,30.232252,56.802284
p99.9,Accelerated Transition,FY2029,1,13128,20.493515,15.593487,26.598806,50.092968
p99.9,Accelerated Transition,FY2029,2,13128,19.05807,15.16674,24.825092,45.934704
p99.9,Accelerated Transition,FY2029,3,13128,20.516344,16.719948,25.841309,47.65847
p99.9,Accelerated Transition,FY2029,4,13128,20.439436,16.80967,24.609825,47.544174
p99.9,Accelerated Transition,FY2029,5,13128,22.593588,19.770992,28.179325,45.503773
p99.9,Accelerated Transition,FY2029,6,13128,25.81606,24.704548,34.078125,56.158485
p99.9,Accelerated Transition,FY2029,7,13128,23.049946,22.001026,32.245712,61.31584
p99.9,Accelerated Transition,FY2029,8,13128,18.325699,20.907518,30.323086,51.73971
p99.9,Accelerated Transition,FY2029,9,13128,26.237137,24.592949,36.17078,60.78633
p99.9,Accelerated Transition,FY2029,10,13128,32.650124,30.133808,41.594734,67.12704
p99.9,Accelerated Transition,FY2029,11,13128,33.628567,31.631866,42.99736,66.58577
p99.9,Accelerated Transition,FY2029,12,13128,33.27227,31.960213,43.25992,69.41771
p99.9,Accelerated Transition,FY2029,13,13128,32.17215,30.957504,43.44332,69.119194
p99.9,Accelerated Transition,FY2029,14,13128,30.634598,28.395262,41.549377,67.765
p99.9,Accelerated Transition,FY2029,15,13128,27.520538,24.007473,37.298386,67.35366
p99.9,Accelerated Transition,FY2029,16,13128,26.801167,23.436111,38.22602,68.55527
p99.9,Accelerated Transition,FY2029,17,13128,28.792892,25.112164,41.43003,82.82498
p99.9,Accelerated Transition,FY2029,18,13128,27.455479,21.42408,36.40245,95.83511
p99.9,Accelerated Transition,FY2029,19,13128,22.997004,16.00885,29.10257,79.26778
p99.9,Accelerated Transition,FY2029,20,13128,22.244062,15.43232,26.414192,75.41879
p99.9,Accelerated Transition,FY2029,21,13128,21.857906,15.062725,25.477865,70.066574
p99.9,Accelerated Transition,FY2029,22,13128,23.460495,15.440926,27.546282,75.1069
p99.9,Accelerated Transition,FY2029,23,13128,20.53309,14.417408,23.873043,64.28237
p99.9,Accelerated Transition,FY2030,0,13116,36.852604,28.41803,52.646027,89.9683
p99.9,Accelerated Transition,FY2030,1,13128,33.83739,26.763277,47.14385,78.84615
p99.9,Accelerated Transition,FY2030,2,13128,30.711178,23.945526,39.788475,70.209564
p99.9,Accelerated Transition,FY2030,3,13128,31.806398,26.152245,38.377777,68.80411
p99.9,Accelerated Transition,FY2030,4,13128,32.036915,27.118927,38.086876,68.103615
p99.9,Accelerated Transition,FY2030,5,13128,35.62417,31.171661,45.055836,70.740105
p99.9,Accelerated Transition,FY2030,6,13128,38.229362,37.357906,52.85219,84.185715
p99.9,Accelerated Transition,FY2030,7,13128,32.0643,32.072266,48.86314,88.18347
p99.9,Accelerated Transition,FY2030,8,13128,24.909666,30.281807,45.485233,73.681984
p99.9,Accelerated Transition,FY2030,9,13128,37.566856,36.817574,53.345383,88.41888
p99.9,Accelerated Transition,FY2030,10,13128,48.55975,45.40246,62.695004,102.030426
p99.9,Accelerated Transition,FY2030,11,13128,51.142006,48.584595,65.95682,100.67095
p99.9,Accelerated Transition,FY2030,12,13128,50.081352,48.088856,66.88134,104.24776
p99.9,Accelerated Transition,FY2030,13,13128,48.51134,46.85475,66.55163,104.89026
p99.9,Accelerated Transition,FY2030,14,13128,47.165844,43.537792,64.06435,104.06091
p99.9,Accelerated Transition,FY2030,15,13128,41.961327,37.61393,58.041122,97.69899
p99.9,Accelerated Transition,FY2030,16,13128,41.55139,38.80362,60.79443,99.305695
p99.9,Accelerated Transition,FY2030,17,13128,46.26537,42.690544,66.621315,116.063545
p99.9,Accelerated Transition,FY2030,18,13128,42.121147,33.982533,55.73291,128.98553
p99.9,Accelerated Transition,FY2030,19,13128,36.006462,27.448349,46.285618,119.19098
p99.9,Accelerated Transition,FY2030,20,13128,36.4007,25.65969,44.57264,115.31172
p99.9,Accelerated Transition,FY2030,21,13128,36.13809,24.846302,43.802494,114.3587
p99.9,Accelerated Transition,FY2030,22,13128,39.50039,26.634697,51.40953,114.35802
p99.9,Accelerated Transition,FY2030,23,13128,35.892685,24.119267,46.06945,105.17618
p99.9,Slower Growth,FY2026,0,13116,1.0358555,0.5935364,1.5442505,4.279928
p99.9,Slower Growth,FY2026,1,13128,1.0404733,0.6389618,1.54953,4.0372763
p99.9,Slower Growth,FY2026,2,13128,1.1612254,0.7169037,1.7384624,4.387121
p99.9,Slower Growth,FY2026,3,13128,1.2558397,0.7350464,1.802414,4.741521
p99.9,Slower Growth,FY2026,4,13128,1.2612195,0.76031494,1.8024559,4.6308637
p99.9,Slower Growth,FY2026,5,13128,1.2823123,0.8462715,1.8930588,4.5166535
p99.9,Slower Growth,FY2026,6,13128,1.536717,1.1064148,2.3239727,5.34641
p99.9,Slower Growth,FY2026,7,13128,1.5558627,0.97299385,2.4572296,6.429965
p99.9,Slower Growth,FY2026,8,13128,1.2366291,0.94556427,2.363626,5.9292946
p99.9,Slower Growth,FY2026,9,13128,1.6345129,1.1129532,2.6179209,6.033452
p99.9,Slower Growth,FY2026,10,13128,1.9185711,1.2857704,2.9558513,6.564231
p99.9,Slower Growth,FY2026,11,13128,1.9764701,1.3519617,3.0409584,6.6731176
p99.9,Slower Growth,FY2026,12,13128,1.932707,1.248476,2.9545228,6.7377143
p99.9,Slower Growth,FY2026,13,13128,1.8697224,1.2158732,2.9130406,6.7949495
p99.9,Slower Growth,FY2026,14,13128,1.7979403,1.1984575,2.820678,6.6819043
p99.9,Slower Growth,FY2026,15,13128,1.5542773,1.0579033,2.597643,5.864998
p99.9,Slower Growth,FY2026,16,13128,1.4900844,0.92239,2.528017,6.586321
p99.9,Slower Growth,FY2026,17,13128,1.6606495,0.62809753,2.5118217,8.867808
p99.9,Slower Growth,FY2026,18,13128,1.7779363,0.42937088,2.4795265,9.9854145
p99.9,Slower Growth,FY2026,19,13128,1.252968,0.3549652,1.6292648,6.4914107
p99.9,Slower Growth,FY2026,20,13128,1.1597276,0.47779846,1.5806675,5.167536
p99.9,Slower Growth,FY2026,21,13128,0.99475783,0.49254036,1.4927826,4.4458175
p99.9,Slower Growth,FY2026,22,13128,1.0589889,0.48918533,1.4423618,4.476317
p99.9,Slower Growth,FY2026,23,13128,0.9145237,0.51272774,1.3532715,3.7943275
p99.9,Slower Growth,FY2027,0,13116,2.150554,1.4414406,2.9340706,7.552168
p99.9,Slower Growth,FY2027,1,13128,2.085111,1.480793,2.8896751,6.878132
p99.9,Slower Growth,FY2027,2,13128,2.3142352,1.6570892,3.2236958,7.347268
p99.9,Slower Growth,FY2027,3,13128,2.5046217,1.7481422,3.397335,7.878848
p99.9,Slower Growth,FY2027,4,13128,2.4850166,1.7653828,3.3846226,7.6936293
p99.9,Slower Growth,FY2027,5,13128,2.5645883,1.9813461,3.5915403,7.2851405
p99.9,Slower Growth,FY2027,6,13128,3.0846307,2.540062,4.4494057,8.772984
p99.9,Slower Growth,FY2027,7,13128,3.1267872,2.394743,4.6177917,10.719216
p99.9,Slower Growth,FY2027,8,13128,2.501702,2.3125257,4.4698195,9.354588
p99.9,Slower Growth,FY2027,9,13128,3.2593484,2.6475782,4.8760514,9.668889
p99.9,Slower Growth,FY2027,10,13128,3.8529773,3.121481,5.496996,10.587715
p99.9,Slower Growth,FY2027,11,13128,3.9410603,3.2649899,5.541647,10.823605
p99.9,Slower Growth,FY2027,12,13128,3.8678057,3.1352196,5.5582094,10.704104
p99.9,Slower Growth,FY2027,13,13128,3.7518876,3.0500557,5.5238533,10.935631
p99.9,Slower Growth,FY2027,14,13128,3.6009696,2.9481199,5.344597,10.703919
p99.9,Slower Growth,FY2027,15,13128,3.1039903,2.5299225,4.7812004,9.673878
p99.9,Slower Growth,FY2027,16,13128,2.9520643,2.279047,4.679821,10.8810425
p99.9,Slower Growth,FY2027,17,13128,3.3115375,2.048935,5.039934,15.234131
p99.9,Slower Growth,FY2027,18,13128,3.246588,1.721672,4.971798,17.198704
p99.9,Slower Growth,FY2027,19,13128,2.4705307,1.2522392,3.3202515,12.06894
p99.9,Slower Growth,FY2027,20,13128,2.3322353,1.3756752,3.1559258,8.516395
p99.9,Slower Growth,FY2027,21,13128,2.114793,1.3560944,2.8528175,8.035288
p99.9,Slower Growth,FY2027,22,13128,2.1522062,1.3129272,2.7579403,7.680245
p99.9,Slower Growth,FY2027,23,13128,1.8421352,1.2665482,2.5724564,6.3360257
p99.9,Slower Growth,FY2028,0,13116,3.2951462,2.334095,4.382183,10.581993
p99.9,Slower Growth,FY2028,1,13128,3.1601315,2.3958492,4.2308025,9.555045
p99.9,Slower Growth,FY2028,2,13128,3.4222364,2.5781422,4.661603,10.029335
p99.9,Slower Growth,FY2028,3,13128,3.7612367,2.7637596,5.0107193,11.079834
p99.9,Slower Growth,FY2028,4,13128,3.679752,2.7854462,4.865267,10.52795
p99.9,Slower Growth,FY2028,5,13128,3.836493,3.1149826,5.1900578,9.966388
p99.9,Slower Growth,FY2028,6,13128,4.612616,3.9956765,6.470625,11.65051
p99.9,Slower Growth,FY2028,7,13128,4.5826974,3.7484474,6.5486884,14.507868
p99.9,Slower Growth,FY2028,8,13128,3.7087827,3.6589317,6.2519894,12.356071
p99.9,Slower Growth,FY2028,9,13128,4.901337,4.212366,6.999672,13.117687
p99.9,Slower Growth,FY2028,10,13128,5.7568936,4.902584,7.956875,14.484236
p99.9,Slower Growth,FY2028,11,13128,5.8760705,5.0181217,8.061138,14.592335
p99.9,Slower Growth,FY2028,12,13128,5.795733,4.8530693,8.0237055,14.853836
p99.9,Slower Growth,FY2028,13,13128,5.6039124,4.8309145,8.135086,14.946781
p99.9,Slower Growth,FY2028,14,13128,5.403118,4.5656796,7.7733536,14.645014
p99.9,Slower Growth,FY2028,15,13128,4.618972,3.926653,6.8834515,13.182074
p99.9,Slower Growth,FY2028,16,13128,4.437398,3.647852,6.808235,15.063627
p99.9,Slower Growth,FY2028,17,13128,4.9106274,3.4720268,7.4738274,20.745602
p99.9,Slower Growth,FY2028,18,13128,4.825678,3.0005722,7.266197,23.93697
p99.9,Slower Growth,FY2028,19,13128,3.7420595,2.1694336,4.949047,17.32246
p99.9,Slower Growth,FY2028,20,13128,3.5987685,2.3334885,4.6201363,12.474604
p99.9,Slower Growth,FY2028,21,13128,3.1724079,2.1787186,4.0534534,11.209383
p99.9,Slower Growth,FY2028,22,13128,3.3017445,2.1380768,4.0316925,11.515279
p99.9,Slower Growth,FY2028,23,13128,2.7883418,2.0624619,3.7641945,8.677664
p99.9,Slower Growth,FY2029,0,13116,4.7452316,3.448513,6.240835,14.508699
p99.9,Slower Growth,FY2029,1,13128,4.4875436,3.5070229,5.8924217,12.72036
p99.9,Slower Growth,FY2029,2,13128,4.822703,3.8026047,6.4480133,13.15796
p99.9,Slower Growth,FY2029,3,13128,5.2860827,4.0134506,6.933563,14.573521
p99.9,Slower Growth,FY2029,4,13128,5.133848,3.9884071,6.704487,13.959266
p99.9,Slower Growth,FY2029,5,13128,5.3804746,4.4971237,7.1608505,13.218119
p99.9,Slower Growth,FY2029,6,13128,6.47598,5.8404465,8.788166,15.558011
p99.9,Slower Growth,FY2029,7,13128,6.4660125,5.4575233,9.02228,18.894287
p99.9,Slower Growth,FY2029,8,13128,5.191041,5.3735523,8.527481,16.097757
p99.9,Slower Growth,FY2029,9,13128,6.9062243,6.050623,9.652931,17.23858
p99.9,Slower Growth,FY2029,10,13128,8.12532,7.0245686,10.858498,18.94602
p99.9,Slower Growth,FY2029,11,13128,8.330297,7.227833,11.129483,18.92639
p99.9,Slower Growth,FY2029,12,13128,8.266377,7.224276,11.2196865,19.20554
p99.9,Slower Growth,FY2029,13,13128,8.008648,7.149952,11.160247,19.268238
p99.9,Slower Growth,FY2029,14,13128,7.6044893,6.671941,10.700034,19.08538
p99.9,Slower Growth,FY2029,15,13128,6.5713325,5.7097626,9.470583,17.589247
p99.9,Slower Growth,FY2029,16,13128,6.253644,5.2989597,9.323442,19.430874
p99.9,Slower Growth,FY2029,17,13128,7.0000954,5.2580643,10.272526,27.066307
p99.9,Slower Growth,FY2029,18,13128,6.932188,4.5842323,10.214497,32.72578
p99.9,Slower Growth,FY2029,19,13128,5.2451453,3.2726479,6.8385944,22.378454
p99.9,Slower Growth,FY2029,20,13128,5.0133185,3.45961,6.2600136,16.575975
p99.9,Slower Growth,FY2029,21,13128,4.5845785,3.2372208,5.6778183,15.219088
p99.9,Slower Growth,FY2029,22,13128,4.767938,3.1956024,5.6146317,15.958201
p99.9,Slower Growth,FY2029,23,13128,3.9924877,3.015419,5.1956997,12.361466
p99.9,Slower Growth,FY2030,0,13116,6.4866524,4.8295555,8.412043,19.035564
p99.9,Slower Growth,FY2030,1,13128,6.11798,4.823326,7.9003477,16.487806
p99.9,Slower Growth,FY2030,2,13128,6.4841833,5.23279,8.573622,16.932703
p99.9,Slower Growth,FY2030,3,13128,7.053968,5.493429,9.087612,18.8728
p99.9,Slower Growth,FY2030,4,13128,6.8887496,5.454006,8.753519,18.286896
p99.9,Slower Growth,FY2030,5,13128,7.2607007,6.189213,9.40159,17.10464
p99.9,Slower Growth,FY2030,6,13128,8.698613,7.998253,11.60649,19.70305
p99.9,Slower Growth,FY2030,7,13128,8.758183,7.444313,11.782644,24.400146
p99.9,Slower Growth,FY2030,8,13128,6.9532714,7.212246,11.183291,20.48889
p99.9,Slower Growth,FY2030,9,13128,9.348031,8.332207,12.961705,22.21104
p99.9,Slower Growth,FY2030,10,13128,10.977339,9.632442,14.550129,24.431467
p99.9,Slower Growth,FY2030,11,13128,11.2254925,9.893204,14.85858,24.16298
p99.9,Slower Growth,FY2030,12,13128,11.220247,10.145252,15.123081,24.455214
p99.9,Slower Growth,FY2030,13,13128,10.774912,9.884796,14.912998,25.411142
p99.9,Slower Growth,FY2030,14,13128,10.235555,9.115302,14.204199,24.670382
p99.9,Slower Growth,FY2030,15,13128,8.993503,7.8904533,12.674293,22.780163
p99.9,Slower Growth,FY2030,16,13128,8.465245,7.3167267,12.458815,24.6115
p99.9,Slower Growth,FY2030,17,13128,9.476389,7.3405113,13.591431,34.563805
p99.9,Slower Growth,FY2030,18,13128,9.231663,6.469795,13.330971,40.995243
p99.9,Slower Growth,FY2030,19,13128,7.1303596,4.6596375,9.225723,28.628944
p99.9,Slower Growth,FY2030,20,13128,6.8446093,4.8414307,8.350567,22.474905
p99.9,Slower Growth,FY2030,21,13128,6.327837,4.5329437,7.5975,20.65357
p99.9,Slower Growth,FY2030,22,13128,6.602002,4.500931,7.6383915,22.268436
p99.9,Slower Growth,FY2030,23,13128,5.488433,4.1538773,6.910267,16.74866
p99.9,Step Change,FY2026,0,13116,1.8677628,1.2327614,2.577135,6.9347916
p99.9,Step Change,FY2026,1,13128,1.8262343,1.2750053,2.566698,6.2378025
p99.9,Step Change,FY2026,2,13128,2.0356412,1.4032173,2.8433018,6.689544
p99.9,Step Change,FY2026,3,13128,2.1853733,1.4821167,2.971054,7.0679684
p99.9,Step Change,FY2026,4,13128,2.1791964,1.522232,2.9843197,6.9182477
p99.9,Step Change,FY2026,5,13128,2.242833,1.6943054,3.1866531,6.739508
p99.9,Step Change,FY2026,6,13128,2.694199,2.160162,3.9488297,7.913423
p99.9,Step Change,FY2026,7,13128,2.754547,2.0388355,4.091963,9.732057
p99.9,Step Change,FY2026,8,13128,2.1577587,1.9649515,3.9213629,8.451077
p99.9,Step Change,FY2026,9,13128,2.8354683,2.2786827,4.3061657,8.771932
p99.9,Step Change,FY2026,10,13128,3.3687646,2.697545,4.877527,9.602882
p99.9,Step Change,FY2026,11,13128,3.453856,2.8274884,4.905392,9.652733
p99.9,Step Change,FY2026,12,13128,3.3839953,2.7072492,4.871808,9.67793
p99.9,Step Change,FY2026,13,13128,3.292597,2.6262321,4.903091,9.829836
p99.9,Step Change,FY2026,14,13128,3.1442268,2.495615,4.7108364,9.571213
p99.9,Step Change,FY2026,15,13128,2.7084525,2.172905,4.247402,8.735485
p99.9,Step Change,FY2026,16,13128,2.604684,1.9686775,4.1355,9.784014
p99.9,Step Change,FY2026,17,13128,2.868816,1.6912155,4.358471,13.824129
p99.9,Step Change,FY2026,18,13128,2.850312,1.4079361,4.328003,15.1522455
p99.9,Step Change,FY2026,19,13128,2.1963582,1.0183449,2.9551792,10.627993
p99.9,Step Change,FY2026,20,13128,2.0477011,1.1518402,2.7273045,7.6647243
p99.9,Step Change,FY2026,21,13128,1.8437982,1.1538506,2.5227127,7.182334
p99.9,Step Change,FY2026,22,13128,1.8746911,1.1167526,2.4005013,7.0708175
p99.9,Step Change,FY2026,23,13128,1.6046333,1.0671692,2.2685966,5.6792984
p99.9,Step Change,FY2027,0,13116,4.4592214,3.2224865,5.8555794,13.797356
p99.9,Step Change,FY2027,1,13128,4.2292624,3.2908401,5.591524,12.041752
p99.9,Step Change,FY2027,2,13128,4.5475984,3.5617905,6.0756464,12.542309
p99.9,Step Change,FY2027,3,13128,4.974013,3.767891,6.5737762,13.934172
p99.9,Step Change,FY2027,4,13128,4.8424635,3.7750702,6.319396,13.332721
p99.9,Step Change,FY2027,5,13128,5.0676484,4.23991,6.778452,12.580202
p99.9,Step Change,FY2027,6,13128,6.1005387,5.414316,8.38962,14.802847
p99.9,Step Change,FY2027,7,13128,6.0825353,5.12199,8.551014,18.05766
p99.9,Step Change,FY2027,8,13128,4.8696556,4.98954,8.107935,15.180044
p99.9,Step Change,FY2027,9,13128,6.480719,5.709635,9.158087,16.199528
p99.9,Step Change,FY2027,10,13128,7.6534586,6.611744,10.220831,18.114124
p99.9,Step Change,FY2027,11,13128,7.8373814,6.805624,10.538845,18.032524
p99.9,Step Change,FY2027,12,13128,7.7530713,6.7917156,10.538136,18.30426
p99.9,Step Change,FY2027,13,13128,7.5324426,6.672844,10.548485,18.503826
p99.9,Step Change,FY2027,14,13128,7.1565685,6.198141,10.135392,18.344425
p99.9,Step Change,FY2027,15,13128,6.186979,5.3661766,8.982056,16.620722
p99.9,Step Change,FY2027,16,13128,5.891226,5.0178566,8.803112,18.565245
p99.9,Step Change,FY2027,17,13128,6.576676,4.884659,9.670908,25.925053
p99.9,Step Change,FY2027,18,13128,6.5110497,4.217415,9.647366,30.672558
p99.9,Step Change,FY2027,19,13128,4.920825,3.0670166,6.5136623,21.48147
p99.9,Step Change,FY2027,20,13128,4.7081532,3.2572594,5.8976574,15.631513
p99.9,Step Change,FY2027,21,13128,4.2875223,2.9988174,5.362072,14.411493
p99.9,Step Change,FY2027,22,13128,4.48337,2.981182,5.319412,15.221721
p99.9,Step Change,FY2027,23,13128,3.738005,2.8187103,4.909727,11.554312
p99.9,Step Change,FY2028,0,13116,7.3783283,5.5069733,9.533867,21.514137
p99.9,Step Change,FY2028,1,13128,6.954216,5.4549656,8.991185,18.416876
p99.9,Step Change,FY2028,2,13128,7.278628,5.860094,9.548385,18.81519
p99.9,Step Change,FY2028,3,13128,7.917487,6.18417,10.103761,20.55545
p99.9,Step Change,FY2028,4,13128,7.7807484,6.192932,9.852392,20.432358
p99.9,Step Change,FY2028,5,13128,8.207092,7.0754395,10.575275,19.002426
p99.9,Step Change,FY2028,6,13128,9.854297,9.11105,12.99059,22.044882
p99.9,Step Change,FY2028,7,13128,9.793426,8.453991,13.052568,27.500221
p99.9,Step Change,FY2028,8,13128,7.8327265,8.1032505,12.383495,22.628777
p99.9,Step Change,FY2028,9,13128,10.500158,9.376705,14.522221,24.542141
p99.9,Step Change,FY2028,10,13128,12.366634,10.875023,16.189241,27.269804
p99.9,Step Change,FY2028,11,13128,12.668009,11.329746,16.54246,26.774984
p99.9,Step Change,FY2028,12,13128,12.721268,11.645459,17.000233,27.207575
p99.9,Step Change,FY2028,13,13128,12.168919,11.310747,16.725452,27.974113
p99.9,Step Change,FY2028,14,13128,11.534387,10.396658,15.819489,27.366394
p99.9,Step Change,FY2028,15,13128,10.165962,8.947506,14.24759,25.464413
p99.9,Step Change,FY2028,16,13128,9.644199,8.227741,13.89576,27.823593
p99.9,Step Change,FY2028,17,13128,10.746603,8.426697,15.281244,38.017563
p99.9,Step Change,FY2028,18,13128,10.352845,7.352566,14.733723,44.600803
p99.9,Step Change,FY2028,19,13128,8.123939,5.313545,10.430206,32.60295
p99.9,Step Change,FY2028,20,13128,7.7975845,5.487091,9.345434,25.210861
p99.9,Step Change,FY2028,21,13128,7.229355,5.221039,8.534502,23.802141
p99.9,Step Change,FY2028,22,13128,7.53108,5.108631,8.636471,25.625248
p99.9,Step Change,FY2028,23,13128,6.243603,4.754036,7.846319,19.01614
p99.9,Step Change,FY2029,0,13116,11.274072,8.336304,14.500393,32.299435
p99.9,Step Change,FY2029,1,13128,10.692531,8.343948,13.849291,27.329191
p99.9,Step Change,FY2029,2,13128,10.673663,8.62233,13.954269,26.755945
p99.9,Step Change,FY2029,3,13128,11.689593,9.193409,14.93597,29.523848
p99.9,Step Change,FY2029,4,13128,11.469403,9.239683,14.278664,29.203703
p99.9,Step Change,FY2029,5,13128,12.352953,10.681614,15.769,26.406727
p99.9,Step Change,FY2029,6,13128,14.655102,13.785526,19.192213,32.099133
p99.9,Step Change,FY2029,7,13128,14.13475,12.576445,18.776085,39.28542
p99.9,Step Change,FY2029,8,13128,11.2472105,12.009731,18.015402,31.565937
p99.9,Step Change,FY2029,9,13128,15.440941,14.169838,20.959415,35.623844
p99.9,Step Change,FY2029,10,13128,18.409876,16.668526,23.832687,38.94489
p99.9,Step Change,FY2029,11,13128,18.98627,17.376196,24.33184,38.955677
p99.9,Step Change,FY2029,12,13128,18.890219,17.791794,24.460976,40.3041
p99.9,Step Change,FY2029,13,13128,18.273232,17.18358,24.65468,40.632103
p99.9,Step Change,FY2029,14,13128,17.232323,15.565479,23.440182,39.65279
p99.9,Step Change,FY2029,15,13128,15.348693,13.470425,21.067486,37.275898
p99.9,Step Change,FY2029,16,13128,14.672416,12.534168,20.775673,40.32098
p99.9,Step Change,FY2029,17,13128,16.086008,12.886742,22.53235,53.98443
p99.9,Step Change,FY2029,18,13128,15.485458,11.471794,21.37629,59.90691
p99.9,Step Change,FY2029,19,13128,12.359218,8.258278,15.546013,49.782932
p99.9,Step Change,FY2029,20,13128,11.830166,8.187927,14.0737,37.687183
p99.9,Step Change,FY2029,21,13128,11.335367,8.160587,13.170691,35.72151
p99.9,Step Change,FY2029,22,13128,11.85502,7.838642,13.2161255,41.260674
p99.9,Step Change,FY2029,23,13128,9.92906,7.351383,12.051788,29.428286
p99.9,Step Change,FY2030,0,13116,16.678738,12.404686,21.7789,45.858635
p99.9,Step Change,FY2030,1,13128,15.921055,12.115257,20.662252,39.44669
p99.9,Step Change,FY2030,2,13128,15.197472,12.331524,19.832748,36.976936
p99.9,Step Change,FY2030,3,13128,16.564411,13.418001,20.735146,40.146347
p99.9,Step Change,FY2030,4,13128,16.283554,13.23003,19.967796,40.16703
p99.9,Step Change,FY2030,5,13128,17.942602,15.663185,22.432405,36.896774
p99.9,Step Change,FY2030,6,13128,20.853796,19.9031,27.301596,45.643867
p99.9,Step Change,FY2030,7,13128,19.315046,17.78797,26.230919,51.330673
p99.9,Step Change,FY2030,8,13128,15.4209795,16.877514,24.94357,41.993343
p99.9,Step Change,FY2030,9,13128,21.456089,19.950802,29.056377,49.786842
p99.9,Step Change,FY2030,10,13128,26.34632,24.10344,33.838818,54.014294
p99.9,Step Change,FY2030,11,13128,27.083122,25.385685,34.355453,54.12123
p99.9,Step Change,FY2030,12,13128,26.792324,25.485332,34.801132,56.691463
p99.9,Step Change,FY2030,13,13128,25.963621,24.806456,35.092026,56.17239
p99.9,Step Change,FY2030,14,13128,24.61882,22.623669,33.239655,55.03356
p99.9,Step Change,FY2030,15,13128,22.087729,19.291645,29.825008,53.741924
p99.9,Step Change,FY2030,16,13128,21.302963,18.16758,30.122559,56.34563
p99.9,Step Change,FY2030,17,13128,23.298841,19.606201,32.34407,71.77872
p99.9,Step Change,FY2030,18,13128,21.86645,16.60952,29.390335,79.27886
p99.9,Step Change,FY2030,19,13128,17.934761,12.189026,23.001263,64.976524
p99.9,Step Change,FY2030,20,13128,17.373783,11.983196,20.63455,61.144417
p99.9,Step Change,FY2030,21,13128,16.909845,11.9599,19.41864,52.56421
p99.9,Step Change,FY2030,22,13128,17.973785,11.847282,20.308126,60.418167
p99.9,Step Change,FY2030,23,13128,15.4422,11.099979,18.143232,46.789356
